data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data69564,DATA_23866,B,المعطيات التاريخية والوبائية ناقصة باش نعرفو الأصل الجغرافي ديال الجائحة. وتّهمات بأنها كانت متسببة في انتشار التهاب الدماغ النوام في العشرينات ديال القرن العشرين.,lmo3tayat ttarikhiya w lwaba2iya na9sa bash n3erfo l2asl ljoghrafi dyal lja2i7a. w tthamat b annaha kanat mtsebbba fi ntichar iltihab ddmagh nnuwam fi l3ishrinat dyal l9arn l3ishrin.,Historical and epidemiological data are inadequate to identify the pandemic 's geographic origin . It was implicated in the outbreak of encephalitis lethargica in the 1920s .,البيانات التاريخية والوبائية غير كافية لتحديد المنشأ الجغرافي للوباء. وقد تورط في تفشي التهاب الدماغ النعاسي في عشرينيات القرن الماضي.,27,GENERATED
data69565,DATA_2310,A,واخا يعني غادي نحتاجو نسرقو فلوس من البنكة.,wakha i3ni ghadi n7tajo nsr9o flos man lbanka.,OK then we will need to steal the money from the bank.,حسناً، إذن سنحتاج إلى سرقة المال من البنك.,12,PARTIALLY VALIDATED
data69566,WIKI_C_02944,C,هاد الحرب ديالنا و علاش خاص تكون قيمة أسطولنا البحري أغلى؟ شكون مسوق لعزهم؟ حمقين!,had l7arb dyalna w 3lash khass tkoun 9ima ostolna lba7ri ghla? chkon msaw9 l3azzhom? 7am9in!,"This war is of our nation and why should the honor of our "" surface fleet "" be more respected ? Who cares about their glory ? Damn fools !",هذه الحرب تخص أمتنا، ولماذا ينبغي أن تكون قيمة أسطولنا السطحي محترمة أكثر؟ من يهتم بمجدهم؟ أغبياء!,15,GENERATED
data69567,WIKI_D_06756,D,حزب لانكا ساما ساماجا ديال سريلانكا، اللي كان ديك الساعة هو الحزب الرائد ديال لعمال ف لبلاد، خدا موقف وسطي فهاد النزاع. بقى مشارك ف الـ <unk> ولكن كان كيدافع على مؤتمر مشترك، وعلى إعادة التوحيد مع ICFI.,"7izb Lanka Sama Samaja dyal Sri Lanka, lli kan dik sa3a huwa l7izb rra2id dyal l3umal f lblad, khda mawqif wasti f had niza3. Bqa musharik f l <unk> walakin kan kidafi3 3la mu2tamar mushterik, w 3la i3adet tta7id m3a ICFI.","Sri Lanka 's Lanka Sama Samaja Party , then the country 's leading workers ' party , took a middle position during this dispute . It continued to participate in the <unk> but argued for a joint congress , for reunification with the ICFI .",اتخذ حزب لانكا ساما ساماجا في سريلانكا، الذي كان آنذاك حزب العمال الرائد في البلاد، موقفًا وسطيًا خلال هذا النزاع. واستمر في المشاركة في <unk> ولكنه دافع عن مؤتمر مشترك، وإعادة التوحيد مع المؤتمر النقابي الدولي للنقابات العمالية (ICFI).,38,GENERATED
data69568,WIKI_C_03279,C,إم آي 5. إصدارات 4 شتنبر 2006: مواضيع أخرى ديال تحقيقات جهاز الأمن. مؤرشف من الأصل ف 13 فبراير 2009. تم الاطلاع عليه ف 14 أبريل 2009.,mi5. isdarat 4 chtnber 2006: mawadi3 okhra dial tah9i9at jhaz l2amn. mar3uz men l2asl f 13 fevri 2009. tmm lltila3 3lih f 14 abril 2009.,"MI5 . "" 4 September 2006 releases : Other subjects of Security Service enquiries "" . Archived from the original on 13 February 2009 . Retrieved 14 April 2009 .","إم آي 5. ""إصدارات 4 سبتمبر 2006: مواضيع أخرى لاستفسارات جهاز الأمن"". مؤرشف من الأصل في 13 فبراير 2009. تم الاسترجاع في 14 أبريل 2009.",27,GENERATED
data69569,DATA_7138,A,يالله نكوماندو شي بيتزا و نتفرجو فشي فلم,yallah ncommandiw chi pizza ou ntfrejou fchi film,let's order some pizza and watch a movie,فلنطلب بعض البيتزا ونشاهد فيلماً,8,PARTIALLY VALIDATED
data69570,DATA_6401,A,رجعت البيتي,rje3t lbiti,i went back to bedroom,عدت إلى غرفة النوم,5,PARTIALLY VALIDATED
data69571,DATA_22658,B,واحد النسخة ديال الطابي اللي تخدمات ف بروكسيل عام 1500 تقريبا كاينة دابا ف متحف اللوفر. غالبا تصممات باستعمال رسمة مقلوبة ديال اللوحة.,wa7ed nesskha dyal t-tapi li t-khddmat f bruksel 3am 1500 tqriban kayna daba f mt7af l-luvre. ghaliban tssmmat bsti3mal rasma meqluba dyal l-lu7a.,A tapestry version woven in Brussels c . 1500 is now in the Louvre . It was probably designed using a reversed drawing of the painting .,توجد نسخة من النسيج المنسوج في بروكسل حوالي عام 1500 في متحف اللوفر. من المحتمل أنه تم تصميمه باستخدام رسم معكوس للوحة.,27,GENERATED
data69572,DATA_9567,A,كون غير قدرت ن علمك دكشي لي كانعرف,koun ghir 9dert n 3llemek dkchi li kan3rf,if only i taught you,ليتني علمتك,5,PARTIALLY VALIDATED
data69573,DATA_13169,B,الصنوبر السكوتلاندي و العرعار العادي هوما الشجر المخروطي الوحيد اللي متأكدين باللي أصلهم من اسكتلندا، مع احتمال يكون تاكسوس حتى هو منهم.,"Snouber sskotlandi u l-ar3ar l-3adi huma sh-shjar l-makhrouti l-wahid li mt'akkdin belli asloum mn scotlanda, m3a ihtimal ikoun taxus hta houa mnhum.",The Scots Pine and Common Juniper are the only coniferous trees definitely native to Scotland with Yew a possible contender .,شجر الصنوبر الاسكتلندي والعرعر الشائع هما الشجرتان الوحيدتان من الصنوبريات الأصليتان المؤكدتان في اسكتلندا، مع كون الطقسوس مرشحًا محتملًا.,21,GENERATED
data69574,DATA_15818,B,مع مرور الوقت، ولاكين، دخّلو بزاف د لخدمات ف بلايص مختلفين ف الترتيب، وهاكا بدلوه.,"Ma3a murur lwaqt, walakin, dakhlo bzzaf d lkhdmat f blayes mukhtalfin f tartib, w haka beddluh.","Over time , however , various offices were inserted at different points in the order , thereby varying it .",مع مرور الوقت ، مع ذلك ، تم إدخال مكاتب مختلفة في نقاط مختلفة في الترتيب ، مما أدى إلى تغييره.,20,GENERATED
data69575,WIKI_C_08963,C,بحال ختها كينتاكي، إلينوي كانت باقي ما سالات فالبني فاش سالات الحرب العالمية الثانية. البني ديالها تحبس فشهر غشت 1945، ولكن الهيكل ديالها بقى حتى ل 1958 عاد تفرتت.,"bhal khtha kentaky, illinois kant baghya ma salat fl bni fach salat l7arb l3alamia tananya. L bni dyalha ta7bes f chher aghost 1945, walakin l haja dyalha b9a 7ta l 1958 3ad tfrtat.","Like her sister ship Kentucky , Illinois was still under construction at the end of World War II . Her construction was canceled in August 1945 , but her hull remained until 1958 when it was broken up .",مثل سفينتها الشقيقة كنتاكي، كانت إلينوي لا تزال قيد الإنشاء في نهاية الحرب العالمية الثانية. ألغيت عملية إنشائها في أغسطس 1945، لكن هيكلها ظل قائماً حتى عام 1958 عندما تم تفكيكه.,29,GENERATED
data69576,DATA_20562,B,ثروم، توماس جي.، محرر. (1900). حولية و كتاب سنوي هاواي لسنة 1900. شركة هاواي غازيت. مطبعة.,"Thrwm, Thomas G., m7arrir. (1900). 7awliya w ktab sanawi Hawaii lsana 1900. Sharikat Hawaii Gazette. Matba3a.","Thrum , Thomas G. , ed . ( 1900 ) . Hawaiian Almanac and Annual for 1900 . Hawaiian Gazette Co . , Print .",ثروم، توماس ج.، محرر. (1900). التقويم السنوي للحوايج لسنة 1900. مطبعة شركة هاوايان جازيت.,25,GENERATED
data69577,DATA_1111,A,"كانقصد, إلا شفنا شحال كانخلص كولّا شهر, الحمد لله أنّهم فابور.","kan9Sd, ila chefna ch7al kankheleS kolla chher, hamdollah annahom fabor.","I mean, given what it costs me every month, luckily it's free.",أعني، بالنظر إلى ما يكلفني شهريًا، لحسن الحظ أنه مجاني.,12,PARTIALLY VALIDATED
data69578,WIKI_D_02745,D,الراجل الشايب اللي عندو الشنب بالبيض الفوق من بيشوب فيربر وعلى اليسار ديال دوقة آنا هو الأمير كونستانتي أوستروجسكي، الهيتمان الكبير (القائد العسكري الأعلى) ديال ليتوانيا، فويفود (حاكم) ديال تراكاي، و كاستيلان ديال فيلنيوس.,"razel chayeb li3ando shanb bilbyed lfoq men bishop ferber w3la liyessar dyal dou7a ana howa l'amir konstanty ostrogski, l'hetman lkbir (lqaid l3skri l'a3la) dyal lituania, voivode (7akem) dyal trakai, w castellan dyal vilnius.","The old mustached man in white above Bishop Ferber and to the left of Duchess Anna is Prince Konstanty Ostrogski , Grand Hetman ( top military commander ) of Lithuania , Voivode ( governor ) of Trakai , and Castellan of Vilnius .",الرجل العجوز ذو الشارب بالزي الأبيض، الذي يقع فوق الأسقف فيربر وعلى يسار الدوقة آنا، هو الأمير كونستانتي أوستروجسكي، قائد الجيوش الأكبر (القائد العسكري الأعلى) في ليتوانيا، ووالي (حاكم) تراكاي، وكاتيلان فيلنيوس.,34,GENERATED
data69579,WIKI_D_01787,D,ملي سالاو المدارة ديال مانتون ف 2003، بدلو الطريق ديال US 131 باش ما يدوزش من وسط المدينة ديال مانتون. الطريق القديمة اللي كانت كتدوز من المدينة سمّاوها Bus. US 131، وولات كتشد الطريق ديال إم @-@ 42 باش ترجع للأوطوروت شرق المدينة.,"mli salaw lmdara dyal Manton f 2003, bddlo tr'iq dyal US 131 bach ma ydouzch mn west mdint Manton. Tr'iq lqdima lli kan't ktdouz mn mdina smmaw'ha Bus. US 131, wlat kitchd tr'iq dyal M-42 bach trj3 l'otorot sharq mdina.","With the completion of the Manton Bypass in 2003 , US 131 was rerouted out of downtown Manton . The former route through town was designated Bus . US 131 , using M @-@ 42 to connect back to the freeway east of town .",مع اكتمال تجاوز مانتون في عام 2003، تم تحويل مسار الطريق السريع الأمريكي 131 خارج وسط مدينة مانتون. تم تعيين المسار السابق عبر المدينة كمسار حافلات للطريق السريع الأمريكي 131، باستخدام الطريق M-42 للعودة إلى الطريق السريع شرق المدينة.,43,GENERATED
data69580,DATA_4803,A,هوا طويل عليّة,howwa tTwil 3liyya,he is taller than me,هو أطول مني,5,PARTIALLY VALIDATED
data69581,DATA_8868,A,أنا غادي نسب فيه حيت كايستاهل,ana ghadi nseb fih 7it kaystahel,i will insult him he deserves it,سأهينه فهو يستحق ذلك,7,PARTIALLY VALIDATED
data69582,WIKI_C_12335,C,المدارس سدّات ف گالوستون و هاي آيلاند نهار 6 شهر 9 حيت توقعو العاصفة، و دارو إخلاء تطوعي ف المناطق الساحلية لي واطية. شي حوانت ديال الماكلا ف أنجلتون قالو بلي ناقصة السلعة.,"l-mdaris seddat f Galveston w High Island nhar 6 shhar 9 hit tawgghaw l-'asfa, w daru ikhla' towta3i f l-manateq sahliya li waṭya. shi ḥwanet dyal l-makla f Angleton qalu bli naqsa s-sel3a.","Schools closed in Galveston and High Island on September 6 in anticipation of the storm , and voluntary evacuation orders were put into effect along low @-@ lying coastal areas . Some grocery stores in Angleton reported supply shortages .",أُغلقت المدارس في غالفيستون وهاي آيلاند في السادس من سبتمبر تحسباً للعاصفة، وصدرت أوامر الإخلاء الطوعي في المناطق الساحلية المنخفضة. وأبلغت بعض متاجر البقالة في أنجلتون عن نقص في الإمدادات.,33,GENERATED
data69583,DATA_17117,B,ليو رانو في دور يانكو دراݣوفيتش، ولد ڤيكتور من علاقة خرا، اللي كيسيّر سلسلة ديال لي بوطة د الليل ف تايلاند.,"Li rano fi door Yanko Dragovich, wld Victor mn 3alaqa khra, li ki-ssiyyer silsila dyal li boota d l-lil f Thailand.","Leo Rano as Janko Dragovic , Viktor 's son from another relationship , who manages a chain of nightclubs in Thailand .",ليو رانو بدور يانكو دراجوفيتش، ابن فيكتور من علاقة أخرى، والذي يدير سلسلة من النوادي الليلية في تايلاند.,22,GENERATED
data69584,WIKI_C_10667,C,"سكوت، جي إيه (1915). ""خواطر على التيقة فالكتّاب الكلاسيكيين، وبالخصوص القياس ديال لعسكر ديال زيركسيس""، المجلة الكلاسيكية 10 (9).","skot, ja (1915). ""khawater 3la ltiqa f lktab l klasikyin, w b lkhusus lqyas dyal l3askar dyal xerxes"", lmjalla lklassikiya 10 (9).","Scott , JA ( 1915 ) . "" Thoughts on the Reliability of Classical Writers , with Especial Reference to the Size of the Army of Xerxes "" , The Classical Journal 10 ( 9 ) .","سكوت، ج. أ. (1915). ""خواطر حول موثوقية الكتاب الكلاسيكيين، مع إشارة خاصة إلى حجم جيش خشايارشا""، المجلة الكلاسيكية 10 (9).",19,GENERATED
data69585,DATA_19358,B,دانيل ماكميلان اللي هو و خوه ألكسندر أسسو دار النشر ماكميلان ف 1843. دانيل كان جد ديال هارولد ماكميلان اللي ولا رئيس الوزراء ف 1957.,Daniel Macmillan lli huwa u khuh Alexander esssu dar nnachr Macmillan f 1843. Daniel kan jdd dial Harold Macmillan lli wlla raiss lwuzaraa f 1957.,"Daniel Macmillan who , with his brother Alexander founded Macmillan Publishers in 1843 . Daniel was also the grandfather of Harold Macmillan who became Prime Minister in 1957 .",دانيال ماكميلان الذي أسس مع شقيقه ألكسندر دار النشر ماكميلان عام 1843. كان دانيال أيضاً جد هارولد ماكميلان الذي أصبح رئيساً للوزراء عام 1957.,29,GENERATED
data69586,WIKI_C_02268,C,بزاف د المشاكل ديال اللعب بقاو مبهمين بزاف أولا ما تقاسوش كاع ف الملاحظات ديال لينوس، وشي ترجمات فيهم مشاكل. وكاينين شي أنواع وحدين خراين كيلعبو بيهم دابا.,"bezzaf d l-mashaakil dyal l-laab bqaw mbhameen bezzaf awla ma tqaassouch ka3 f l-mola7a7at dyal linous, w shi tarjamaat fihom mashaakil. w kaynin shi anwaa3 wa7deen khraayen kayel3bo bihom daba.","Several problems of gameplay are left woefully ambiguous or completely untouched in Linnaeus ' notes , and some translations are problematic . There are also several other variations played by modern <unk> .",تُركت العديد من مشاكل طريقة اللعب غامضة بشكل مؤسف أو لم تُتناول على الإطلاق في ملاحظات لينيوس، وبعض الترجمات إشكالية. توجد أيضًا العديد من الاختلافات الأخرى التي يلعب بها اللاعبون المعاصرون.,28,GENERATED
data69587,WIKI_D_01985,D,سي نت انتقدو لايپاد حيت مافيهش سينك وايرليس بحال لي كاين ف أجهزة خرين بحال زون ديال ميكروسوفت من سنين. الأبليكاسيون ديال آيتونز لي فيه يقدر تيليشارجي من الأنترنيت حتى هو.,si net inta9do l'ipad hit mafehsh sync wireless b7al li kayen f ajhiiza kharyiin b7al zune dyal microsoft men snin. l'application dyal iTunes li feh yeqder tilyacharge men l'internet 7ta howa.,CNET also criticized the iPad for its apparent lack of wireless sync which other portable devices such as Microsoft 's Zune have had for a number of years . The built @-@ in iTunes app is able to download from the Internet as well .,انتقدت سي نت جهاز آيباد أيضًا بسبب افتقاره الواضح للمزامنة اللاسلكية التي تمتلكها أجهزة محمولة أخرى مثل جهاز زون الخاص بمايكروسوفت منذ عدة سنوات. تطبيق آيتونز المدمج قادر على التنزيل من الإنترنت أيضًا.,31,GENERATED
data69588,DATA_19888,B,كسوة ديال التزيت – واحد اللبسة بسيطة و متواضعة كتلبس فاش كيديرو التزيت. كتكون بيضة عادية، ما فيها لا زواق لا والو و كتسد من اللور.,"kswa dyal t-tzit - wa7ed l-lbsa bsita w mtewad3a katlbes fash kaydiro t-tzit. katkun bida 3adiya, ma fiha la zwak la walu w kat-tsed men l-lor.","Anointing gown – a simple and austere garment worn during the anointing . It is plain white , bears no decoration and fastens at the back .",ثوب المسحة - وهو لباس بسيط وزاهد يُرتدى أثناء المسحة. لونه أبيض عادي، ولا يحمل أي زخارف، ويُغلق من الخلف.,27,GENERATED
data69589,WIKI_D_08987,D,"السجل الأحفوري ناقص، ولكن من المحتمل أن هاد الصنيفات الفرعية لي معرفينش مزيان تفرقو مع طلعات درجة الحرارة العالمية على مدى 10 @,@ 000 عام لي فاتو تقريبا. كاين غير سجل واحد ديال النوع يقدر يرجع لأواخر الإيوسين.","ssjil l-7furi na9s, walakin min l-m7taml ann had snyfat l-fr3iya li ma3rfin-sh mzyan tfr9o m3 tl3t drajt l-7arara l-3almya 3la mda 10k 3am li fato ta9riban. kayn ghi sgil wa7d dyal nno3 ymkn yrj3 l-awakhir l-yusin.","The fossil record is deficient , but it is likely that these poorly defined subspecies diverged as global temperature rose over the last 10 @,@ 000 years or so . Only one record of the species possibly dates back to the late Eocene .",السجل الأحفوري ناقص، ولكن من المرجح أن هذه الأنواع الفرعية سيئة التحديد تباعدت مع ارتفاع درجة الحرارة العالمية على مدى السنوات الـ 10 آلاف الأخيرة تقريبًا. يوجد سجل واحد للنوع ربما يعود إلى أواخر الإيوسين.,38,GENERATED
data69590,DATA_18595,B,"114 ورقة بلوط نهار 27 غشت 1942 بحكم هاوبتمان وقائد مجموعة ديال II./JG 3 ""أوديت""","114 warqa ballut nhar 27 ghusht 1942 b hukm Hauptmann wa qaid majmu'a dial II./JG 3 ""Udet""","114th Oak Leaves on 27 August 1942 as Hauptmann and Gruppenkommandeur of the II . / JG 3 "" Udet ""","الحصول على الورقة البلوطية رقم 114 في 27 أغسطس 1942 بصفته قائد سرب طيار في السرب الثاني من المجموعة المقاتلة الثالثة ""أودت"".",21,GENERATED
data69591,DATA_24495,B,"""Flying the Flag (For You)"" غناها فرقة بريطانية سميتها سكوتش ديال البوب / دانس ديال الدراري الصغار.",Flying the Flag (For You) ghannaha firqa britaniya smitha Scotch dyal l-pop / dance dyal d-drari s-sghar.,""" Flying the Flag ( For You ) "" is a song performed by British pop / bubblegum dance group Scooch .","""تحليق العلم (لأجلك)"" هي أغنية يؤديها الثنائي البريطاني لموسيقى البوب/الرقص الفقاعي ""سْكوتش"".",22,GENERATED
data69592,DATA_23412,B,جوج طوموبيلات تحيدو رسميا من الليستا ديال التسجيل في شهر أبريل، و بلايصهم خداوهم هادوك اللي كانوا حاطين احتياط:,"juj tomobilat t7ayydu rasmiyan mn llista dyal ttsjil f shhar abril, u blaysshum khdawhum haduk li kanu hattin i7tiyat.","Two cars officially withdrew from the entry list in April , with their places taken by the following reserve entries :",انسحبت سيارتان رسمياً من قائمة المشاركين في أبريل ، وشغلت مكانهما السيارات الاحتياطية التالية:,21,GENERATED
data69593,DATA_15735,B,Usher غنّى الأغنية وشي أغاني مخلطة كتحية لجاكسون في الجولة ديالو OMG.,Usher ghna l'ughniya u shi aghani mkhlta k tahiyya l Jackson fi j-jowla diyalou OMG.,Usher performed the song and a few other mix of songs as a tribute to Jackson on his OMG Tour .,"قدم أشر أغنية ومزيجًا آخر من الأغاني تكريمًا لجاكسون في جولته ""أوه ماي غاد"".",21,GENERATED
data69594,DATA_2348,A,كولشي كان دريف معايا,hadi khadma ghriba,everyone is respectful with her,إنه أمر غريب,5,PARTIALLY VALIDATED
data69595,WIKI_C_07081,C,"مولوي، تيري (2008) ""جيروم تايمز: أشباح فوق الصفحة"". جيروم تايمز للنشر. رقم ردمك 978 @-@ 0 @-@ 615 @-@ <unk> @-@ 9","molwi, tiri (2008) ""jrum times: ashab fawq lsaf7a"". jrum times llchur. rdkm 978-0-615-<unk>-9","Molloy , Terry ( 2008 ) "" Jerome Times : Ghosts Upon The Page "" . Jerome Times Publishing Co . ISBN 978 @-@ 0 @-@ 615 @-@ <unk> @-@ 9","مولوي، تيري (2008) ""جيروم تايمز: أشباح فوق الصفحة"". شركة جيروم تايمز للنشر. ردمك 978-0-615-<unk>-9",22,GENERATED
data69596,DATA_10123,A,كان كيسحاب ليا غادي يموت شهيد,kan kis7ab liya ghadi ymout chahid,i thought that  he will die praying,ظننت أنه سيموت وهو يصلي,7,PARTIALLY VALIDATED
data69597,WIKI_C_05018,C,جورجيا علنات نهار تسعود غشت 2008 باللي كاتفكّر تنسحب من أولمبياد بكين بسباب حرب أوسيتيا الجنوبية عام 2008، ولكن مشات شاركات واخا الصراع كان باقي خدام.,"jɔrjya 3lnaat nhar tswd ɣušt 2008 blli katfakkar tnsa7b mn olimpiad bkin bsbab 7arb usitya l-jnubiya 3am 2008, walakin mšat sharikat wākha ṣ-ṣra3 kan baqi khdam.","Georgia announced on August 9 , 2008 , that it was considering withdrawing from the Beijing Olympic Games because of the 2008 South Ossetia war , but it went on to compete while the conflict was still ongoing .",أعلنت جورجيا في التاسع من أغسطس 2008 أنها كانت تفكر في الانسحاب من دورة الألعاب الأولمبية في بكين بسبب حرب أوسيتيا الجنوبية عام 2008، لكنها واصلت المنافسة بينما كان الصراع لا يزال مستمراً.,26,GENERATED
data69598,DATA_9296,A,مابقيتش باغي نسحّ هاد لوراقي راهوم كتر,mab9itch baghi n s77e7 had lwra9i rahom ktar,i will not correct the assignements,لن أصحح الواجبات,6,PARTIALLY VALIDATED
data69599,DATA_2857,A,تتا حاجة ماميسرة ليوما...,tta haja mamyessra lioma...,everything seemed to go wrong today...,بدا كل شيء يسير على نحو خاطئ اليوم...,6,PARTIALLY VALIDATED
data69600,DATA_11840,A,عمرك تلخص شي قصة و نتا مافاهمهاش مسيان,3emrek t le5ess chi 9issa ou nta mafahmhach msian,you should never pay for this story,لا ينبغي عليك أبدًا الدفع مقابل هذه القصة,7,PARTIALLY VALIDATED
data69601,WIKI_D_00469,D,"""إيمكين هاد الحالة تستاجب للعلاج ديال الدواء اللي كيشبه المفعول ديال الدوبامين على الخلايا، بحال بروموكريبتين ولا شي دوا آخر. هاد الطريقة تقدر تحسن الإفراز ديال هرمونات الغدة النخامية في كثر من النص ديال الحالات، و تقدر تخلي الواحد مايحتاجش علاج تكميلي.""","imkin had l7ala tsstajb l3elaj dyal dwa lli kychbah lmaf3ol dyal dopamine 3la lkhalaya, b7al bromocriptine wla chi dwa akhor. had tri9a t9dr t7ssen l2ifraz dyal hormonaat lghodda nkhamiya f ktar mn nss dyal l7alat, w t9dr tkhelli lwa7d may7tajch 3elaj tkmili.","<unk> may respond to dopamine agonist treatment – medication that mimics the action of dopamine on the <unk> cells , usually bromocriptine or <unk> . This approach may improve pituitary hormone secretion in more than half the cases , and make supplementary treatment unnecessary .",قد تستجيب الحالة للعلاج بجرعات دوائية تحاكي عمل الدوبامين على الخلايا، عادةً البروموكريبتين أو دواء آخر. يمكن لهذا النهج تحسين إفراز الهرمونات النخامية في أكثر من نصف الحالات، وجعل العلاج التكميلي غير ضروري.,42,GENERATED
data69602,WIKI_C_01322,C,"واحد الروسيتاتيف ديال التينور، "" Es mag mir Leib und Geist <unk> "" (جسمي وروحي يقدروا ييأسوا)، كيعبر على الثقة في يسوع باش يتغلب على اليأس.","wa7d lrecitatif dyal tennor, ""Es mag mir Leib und Geist <unk>"" (jsmi wrou7i yqdr ighmdu), kay3br 3la ttoqa f ysou3 bach ytwgl 3la liy2s.","A tenor recitative , "" Es mag mir Leib und Geist <unk> "" ( My body and spirit might despair ) , expresses trust in Jesus to overcome despair .","مقطع ريتاتيفو من طبقة التينور، ""Es mag mir Leib und Geist <unk>"" (جسدي وروحي قد ييأسان)، يعبر عن الثقة في يسوع للتغلب على اليأس.",26,GENERATED
data69603,WIKI_D_10472,D,مات واشبورن ف سبرينغفيلد، ماساتشوستس، ف 5 أكتوبر 1887، ملي كان كيحضر واحد الجلسة ديال المجلس الأمريكي للمفوضين للبعثات الخارجية، اللي كان عضو فيه. و تدفن ف مقبرة النهر الأخضر ف غرينفيلد.,"mat washburn f springfield, massachusetts, f 5 october 1887, mli kan kay7ḍer wa7d ljelsa dyal lmajlis l-amriki llmofawwiḍin llbi3tat lḵarijiya, lli kan 3ḍw fih. w tḍfen f maqbret nahr l-aḵḍar f greenfield.","Washburn died in Springfield , Massachusetts , on October 5 , 1887 , while attending a session of the American Board of Commissioners for Foreign Missions ( <unk> ) , of which he was a member . He was buried in Green River Cemetery in Greenfield .",توفي واشبورن في سبرينغفيلد، ماساتشوستس، في 5 أكتوبر 1887، أثناء حضوره جلسة للمجلس الأمريكي لمفوضي البعثات الأجنبية، الذي كان عضوًا فيه. ودُفن في مقبرة النهر الأخضر في غرينفيلد.,32,GENERATED
data69604,DATA_4951,A,منين غانجيب الفلوس؟,mnin ghanjib lflous?,from where do I get money?,من أين أحصل على المال؟,6,PARTIALLY VALIDATED
data69605,WIKI_D_02813,D,"حسب المادة 50 من القانون الأساسي ديال مكاو، تنحية الوزراء كاتحتاج موافقة الحكومة المركزية. و استنادًا لـ ""أدلة قاطعة"" على سلوك غير لائق، الرئيس التنفيذي إدموند هو طلب من بكين تنحي آو من المنصب.","7asb l-maad2a 50 mn l-qanun l-asasi dyal makaw, tan7iyat l-wuzara kat7taj mawafqat l-7ukuma l-markaziya. w istinadan li ""adilla qati3a"" 3la suluk ghyr liyaq, r-ra2is t-tanzifi edmund ho talab mn beijing tan7iyat ao mn l-mansib.","According to Article 50 of the Basic Law of Macau , the removal of ministers would require Central Government approval . Citing "" irrefutable evidence "" of improper behaviour , Chief Executive Edmund Ho asked Beijing to remove Ao from office .","وفقًا للمادة 50 من القانون الأساسي لماكاو، فإن إقالة الوزراء تتطلب موافقة الحكومة المركزية. وبسبب ""أدلة دامغة"" على سلوك غير لائق، طلب الرئيس التنفيذي إدموند هو من بكين إقالة آو من منصبه.",34,GENERATED
data69606,WIKI_D_06493,D,شي علما تخيلو باللي التطور ديال لي زيطامين اللي فيهم غير شكارة وحدة و الزهور الكبار (مقارنة مع الأنواع الأخرى ديال Durioneae) ف واحد المجموعة اللي فيها Durio و Boschia و <unk> كان مرتبط بالتحول من التلقيح بالخنافس للتلقيح بالفقاريات.,chi 3elm tkhaylo belli tetewor dyal l'estaminet li fihom ghir chkara wa7da w zhour lkebar (mo9arana m3a l'anwa3 lokhrain dyal Durioneae) f wa7d l-majmo3a li fiha Durio w Boschia w <unk> kan merbout bel7owwal men tet9i7 belkhnafs l tet9i7 belfo9ariyat.,"Some scientists have hypothesized that the development of monothecate anthers and larger flowers ( compared to those of the remaining genera in Durioneae ) in the clade consisting of Durio , Boschia , and <unk> was in conjunction with a transition from beetle pollination to vertebrate pollination .",افترَضَ بعض العلماء أن تطوّر الأمشاء المُونوثَكَة والأزهار الأكبر (مقارَنَةً بالتي في الأجناس المتبقية من فصيلة Durioneae) في التلقح الذي يشمل Durio و Boschia و <unk> كان مقترناً مع الانتقال من التلقيح بالخنافس إلى التلقيح بالفقاريات.,40,GENERATED
data69607,WIKI_D_03088,D,كنيسة كابون عبارة على بناية ديال لوح مستطيلة فيها طابق واحد و السقف ديالها على شكل مثلث القدامي، مغطية بالخشب مصبوغ بالبيض، و فيها سقف ديال الزنݣ أخضر، و فيها حمايات ديال التلج مصنوعين من الزنݣ.,"kannisat kapun 3ibara 3la bniya dyal lw7 mistitila fiha tabiq wa7id w ss2f dyalha 3la shkl mtlt lqdami, mghatiya blkhshb msbugh blbyad, w fiha s2f dyal zinj akhdar, w fiha 7miyat dyal tlj msnou3in man zinj.","Capon Chapel is a single @-@ story , rectangular , front gable log building , covered with white @-@ painted wooden clapboard siding , and topped with a green standing seam metal roof , along with metal snow guards .",كنيسة كابون عبارة عن مبنى خشبي مستطيل من طابق واحد، ذي واجهة مثلثة، مغطى بألواح خشبية مطلية باللون الأبيض، ويعلوه سقف معدني أخضر مائل، بالإضافة إلى حواجز ثلج معدنية.,36,GENERATED
