data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data51666,DATA_23957,B,داڤيد نيڤن بدور سير جيمس بوند – جاسوس بريطاني أسطوري اضطر يرجع من التقاعد باش يحارب سميرش.,David Niven b-دور Sir James Bond - jassous Britani ostouri ddar irjaa men ttaqa'oud bash iharb SMERSH.,David Niven as Sir James Bond – A legendary British secret agent forced out of retirement to fight SMERSH .,ديفيد نيفن في دور السير جيمس بوند – عميل بريطاني سري أسطوري أُجبِر على الخروج من التقاعد لمحاربة سميرش.,20,GENERATED
data51667,WIKI_C_02685,C,ماشي بحال السكان الأصليين والأنويت، ماكانش شي فرق بين لي عندهم صفة ولي ماعندهمش، و لميتيس، التراث ديالهم و الأصل ديالهم د السكان الأصليين غالبا ماذابو و اندامجو ف السكان اللي دايرين بيهم.,"machi b7al soukan l2asliyyin w l2inwit, makanch chi far9 bin li 3andhom sifa w li makayndhomch, w lmitis, ttirat dyalhom w l2a5l dyalhom dyal soukan l2asliyyin ghalban madabaw w ndamjou f soukan lli dayrin bihom.","Unlike First Nations people and Inuit , there has been no distinction between status and non @-@ status , and the Métis , their heritage and aboriginal ancestry have often been absorbed and assimilated into their surrounding populations .",على عكس السكان الأصليين والإينويت، لم يكن هناك تمييز بين الأشخاص ذوي الصفة والأشخاص غير ذوي الصفة، أما الميتيس، فقد تم استيعاب تراثهم وأصولهم الأصلية ودمجهم في مجتمعاتهم المحيطة في كثير من الأحيان.,33,GENERATED
data51668,WIKI_D_04512,D,أجزاء كبيرة من قلب مفاعل TMI @-@ 2 ذابت، واخا هادشي ديال الذوبان ما تأكد حتى ل 1985. أكبر تخوف فحادثة TMI كان فقاعة ديال الهيدروجين فالجزء الفوقاني ديال الوعاء المضغوط اللي كان فيه القلب ديال المفاعل.,"ajza2 kbibra mn qlb myf3al TMI @-@ 2 dbt, wakha hadchi dyal dwban ma ta2aked 7ta l 1985. kbar tkhtof f 7adith TMI kan foqa3a dyal l hydrogen f l joz2 fawqani dyal l w3a2 l madghut lli kan fih qlb l myf3al.","Large portions of the TMI @-@ 2 reactor core melted , though the fact that a meltdown had occurred was not established until 1985 . The greatest concern during the TMI accident was a hydrogen bubble in the top of the pressure vessel which held the core :",انصهرت أجزاء كبيرة من قلب المفاعل TMI @-@ 2، على الرغم من أن حقيقة وقوع انصهار لم تُثبت حتى عام 1985. كان أكبر قلق أثناء حادث TMI يتمثل في فقاعة هيدروجين في الجزء العلوي من وعاء الضغط الذي يحوي القلب.,37,GENERATED
data51669,DATA_10562,A,مانضنش غادي يتبع البوليسي داك شفار,mandench ghadi ytbe3 lbolissi dak chfar,I dont think he will follow the thief,لا أعتقد أنه سيتبع اللص,8,PARTIALLY VALIDATED
data51670,DATA_0312,A,ماشفت تا واحد فيهوم.,machft tta wahd fihoum.,I haven't seen any of them.,لم أرَ أيًا منهم.,6,PARTIALLY VALIDATED
data51671,WIKI_D_12069,D,اللواء التالت، الفرقة السابعة مشاة، اللي كانت معروفة فالأصل باللواء 14 مشاة، كان لواء مشاة تابع لجيش ميريكان، و جزء من الفرقة السابعة مشاة. هاد اللواء كان مستقر ففورت أورد، كاليفورنيا، أغلبية تاريخو.,"el liwa2 et talt, el ferqa essabe3a mshat, elli kanet ma3roufa fel asel bel liwa2 14 mshat, kan liwa2 mshat taba3 la jeych merikan, w juz2 men el ferqa essabe3a mshat. had el liwa2 kan mesteqerr fe fort ord, california, aghlabya dyalo.","The 3rd Brigade , 7th Infantry Division , originally known as the 14th Infantry Brigade was an infantry brigade of the United States Army , and a part of the 7th Infantry Division . The brigade was based at Fort Ord , California for most of its history .",كان اللواء الثالث، الفرقة السابعة مشاة، المعروف في الأصل باسم اللواء الرابع عشر مشاة، لواء مشاة تابع للجيش الأمريكي، وجزءًا من الفرقة السابعة مشاة. تمركز اللواء في فورت أورد، كاليفورنيا، لمعظم تاريخه.,33,GENERATED
data51672,DATA_14881,B,المحطة دابا خدّامين فيها غير الطّوبيسات المحليين ديال 'Abellio Greater Anglia' اللي كيدوزو على الخط ديال Bittern من نورويتش لشيرينغهام.,lme7tta daba kheddamin fiha ghir ttobisat lme7alliyin dial 'Abellio Greater Anglia' li kidozo 3la lkhett dial Bittern men Norwich l Sheringham.,The station is currently served only by local services operated by ' Abellio Greater Anglia ' on the Bittern Line from Norwich to Sheringham .,تخدم المحطة حالياً خدمات محلية فقط تشغلها شركة 'أبيلو غريتر أنجليا' على خط بيترن من نورويتش إلى شيرينغهام.,25,GENERATED
data51673,WIKI_D_03402,D,لفيلم ديال التلفازة، ماركو پولو (2007)، اللي مثل فيه براين دينيهي دور قوبلاي خان، وإيان سومرهالدر دور ماركو، كايورّي ماركو پولو تخلى عليه ف الشينوا ملي عمو و بّاه رجعو لڤينيس، باش يتلاقاو معاه مورا سنين طويلة.,"lfilm dyal tlfeza, Marco Polo (2007), li mthel fih Brian Dennehy dor Kublai Khan, w Ian Somerhalder dor Marco, kaywri Marco Polo tkhla 3lih f China mlli 3mmo w bah rj3o l Venice, bach tltaw m3ah mora snin tawila.","The television film , Marco Polo ( 2007 ) , starring Brian Dennehy as Kublai Khan , and Ian Somerhalder as Marco , portrays Marco Polo being left alone in China while his uncle and father return to Venice , to be reunited with him many years later .","يصوّر الفيلم التلفزيوني ""ماركو بولو"" (2007)، بطولة براين دينيهي بدور قوبلاي خان، وإيان سومرهالدر بدور ماركو، ماركو بولو وقد تُرك وحيداً في الصين بينما عاد عمه ووالده إلى البندقية، ليجتمعا به بعد سنوات عديدة.",37,GENERATED
data51674,DATA_19065,B,ميريكان صيفطات جوج ديال الرياضيين (واحد الراجل و وحدة مرا) باش يشاركو فمنافسات الرماية ف الألعاب البارالمبية.,mirikan siffTat juj dyal rriyadiyyin (waHed rrajel w waHda mra) bash ysharku fmunafasat rrimaya fl-al3ab l-paralambiya.,The U.S. sent two athletes ( one man and one woman ) to compete in the shooting events at the Paralympics .,أرسلت الولايات المتحدة رياضيين اثنين (رجل واحد وسيدة واحدة) للمنافسة في مسابقات الرماية في دورة الألعاب البارالمبية.,22,GENERATED
data51675,DATA_11274,A,تعطلتي بزّاف باش تجرب هاد سپور,t3etlti bezzaf bach tjreb had sport,you are too late to  try this sport,لقد فات الأوان بالنسبة لك لتجربة هذه الرياضة,8,PARTIALLY VALIDATED
data51676,DATA_0311,A,كيدازت الدويرة لبارح?,kidazt ddwira lbar7?,How was the tour yesterday?,كيف كانت الجولة أمس؟,5,PARTIALLY VALIDATED
data51677,WIKI_D_05428,D,المركبات اللي فيها الكريپتون كيدير رابطة أحادية مع النيتروجين والأوكسيجين حتى هي تعرفات، ولكن كايكونو مستقرين غير تحت ناقص 60 درجة مئوية و ناقص 90 درجة مئوية على التوالي.,"lmerkat li fiha lakripton kaydir rabta wahda m3a nitrojin o loxijen hlhi t3rft, walakin kaykon mo5tqrin ghir ta7t na9s 60 darja mya o na9s 90 darja mya 3la twali.","Compounds in which krypton forms a single bond to nitrogen and oxygen have also been characterized , but are only stable below − 60 ° C ( − 76 ° F ) and − 90 ° C ( − 130 ° F ) respectively .",كما تم تمييز المركبات التي يشكل فيها الكريبتون رابطة أحادية مع النيتروجين والأكسجين، ولكنها مستقرة فقط دون 60 درجة مئوية (76 درجة فهرنهايت) و 90 درجة مئوية (130 درجة فهرنهايت) على التوالي.,29,GENERATED
data51678,DATA_20136,B,الفقاعات عادةً كيتكونو فالأوعية الدموية وكيديهم السيستيم الوريدي للقلب، ومن بعد للرية.,"lfou9a3at 3adatan kaytkounou fal'aw3iya ddamawiya o kayddihom s-sistim lwaridi l l9alb, o men ba3d l rriya.","Bubbles are normally produced in the vascular bed and transported by the venous system to heart , then to the lungs .",تُنتَجُ الفقاعاتُ عادةً في السريرِ الوعائيِّ وتُنقَلُ عبرَ الجهازِ الوريديِّ إلى القلبِ، ثمَّ إلى الرئتينِ.,22,GENERATED
data51679,DATA_17428,B,خطاب ألقاه ماثيو پ. ديدي في پورتلاند ... 4 يوليو 1885 . إ. ج. والينڭ : پورتلاند . (1885).,khitab alqah Matthew P. Deady fi Portland ... 4 Yulyu 1885 . I.G. Walling : Portland. (1885).,"Oration Delivered at Portland by Matthew P. Deady ... July 4 , 1885 . A. G. Walling : Portland . ( 1885 ) .",خطاب ألقاه ماثيو بي. ديدي في بورتلاند في 4 يوليو 1885. إيه. جي. والينغ: بورتلاند. (1885).,24,GENERATED
data51680,WIKI_D_08308,D,"الروائي والناقد البريطاني كينغسلي أميس دوز كامبل بحدة: ""نزيد غير كملاحظة سوسيولوجية أن المحرر ديال أستاوندينغ، اللي هو براسو شخصية منحرفة وبشراسة باينة، كيبان ليه بحالا هو اللي اخترع شي ماكينة ديال بسي.""","erriwayi wel na9ed el britani kingsley amis dozz campbell behadda: ""nzid ghir kemla7a sosyolojikya enn lmo7err dyal astounding, lli howa b rasou chakhsiya mon7arafa w b charassa bayna, kayban lih b7ala howa lli khtara3 chi makina dyal psi.""","British novelist and critic Kingsley Amis dismissed Campbell brusquely : "" I might just add as a sociological note that the editor of Astounding , himself a deviant figure of marked ferocity , seems to think he has invented a psi machine . ""","رفض الروائي والناقد البريطاني كينغسلي أميس كامبل بفظاظة: ""قد أضيف كملاحظة اجتماعية أن محرر مجلة ""أستاوندينغ""، وهو شخصية منحرفة ذات وحشية واضحة، يبدو أنه يعتقد أنه اخترع آلة للقوى الخارقة للطبيعة.""",33,GENERATED
data51681,WIKI_D_11672,D,إنجيل يوحنا مختلف بزاف على الأناجيل المتوافقة، مع اختلافات كبيرة في المحتوى، والتركيز اللاهوتي، والتسلسل الزمني، والأسلوب الأدبي. كاينين حتى شي اختلافات بين يوحنا والمتوافقة، شي وحدين فيهم كيوصلو للتناقضات.,"injil yuhana mokhtalef bezzzaf 3la l-anjil l-motawfeqa, m3a mokhtalefat kbira f l-mahtawa, w l-tarkiz l-lahuti, w l-tsalsol z-zamani, w l-osloob l-adabi. kaynin hatta chi mokhtalefat bin yuhana w l-motawfeqa, chi whdin fihom kaysaloh l-tanakodot.","The Gospel of John is significantly different from the synoptic gospels , with major variations in material , theological emphasis , chronology , and literary style . There are also some discrepancies between John and the synoptics , some amounting to contradictions .",يختلف إنجيل يوحنا اختلافًا كبيرًا عن الأناجيل المتوازية، مع اختلافات رئيسية في المادة، والتركيز اللاهوتي، والتسلسل الزمني، والأسلوب الأدبي. هناك أيضًا بعض التناقضات بين يوحنا والأناجيل المتوازية، وبعضها يصل إلى درجة التعارض.,30,GENERATED
data51682,WIKI_C_06216,C,تقد تشوف بزاف ديال أنواع الطيور البرية فالشعبة ديال تشيدر، بحال الشواهين والعقبان والمهيلات والغربان والهازجة الجرادية.,"t9dr tchof bzaf dyal anwa3 dyal tyou9 lbriya fchou3ba dyal cheddar, bhal chawahin w l3qban w lmehyalat w lghrban w lhazja ljaradiya.","A wide variety of wild birds may be seen in Cheddar Gorge including peregrine falcons , buzzards , kestrels , ravens and the grasshopper warbler ( Locustella naevia ) .",يمكن رؤية مجموعة واسعة من الطيور البرية في مضيق تشيدر، بما في ذلك صقور الشاهين، والعقبان، والصقور، والغربان، والهازجة الجرادية (Locustella naevia).,17,GENERATED
data51683,WIKI_D_04431,D,"هاريسون كتب ""Piggies"" ك هجوم على الطمع والتّزميت فالمجتمع ديال دابا. يماه و لينون عاونوه باش يكمّل الكلمات. توماس لعب الهاربسكورد فالأغنية، و لينون زاد واحد الشريط مسجّل ديال الخنازير كيكركروا.","harison ktb ""Piggies"" ka hjam 3la ttf3 w lmateria f lmojtma3 dyal dba. ymah w lennon 3awnu f kaml lklmat. tomas l3b lharpsichord f l2oghnia, w lennon zad wa7d chit w mojl j3alat dyal lkhnzir kykrkro.","Harrison wrote "" Piggies "" as an attack on greed and materialism in modern society . His mother and Lennon helped him complete the lyrics . Thomas played harpsichord on the track , while Lennon supplied a tape loop of pigs grunting .","كتب هاريسون أغنية ""Piggies"" كهجوم على الجشع والمادية في المجتمع الحديث. ساعده والدته ولينون في إكمال الكلمات. عزف توماس على الهاربسيكورد في المقطوعة، بينما زود لينون بشريط مسجل لخرخرة الخنازير.",31,GENERATED
data51684,DATA_2931,A,إمكان ليا نعطيك شوية ديال مددات الاكتئاب,imkan lia n3tik chwiya dyal modadat l2ikti2ab,I can give you some anti depressants,يمكنني أن أعطيك بعض مضادات الاكتئاب,7,PARTIALLY VALIDATED
data51685,WIKI_D_05207,D,"ستيمبسون، كاثرين ر. (شتاء 1981). ""زيرو ديگري <unk>: الرواية الليزبيانية بالإنجليزية"".  كريتيكال إنكوايري 8 (2): 363-379 @.@ doi: 10 @.@ 1086 / <unk>. JSTOR <unk>.","stimpson, catharine r. (shitaa 1981). ""zero degree <unk>: lriwaya liyizbiyaniya belinjiliiziyya"". critical inquiry 8 (2): 363-379 @.@ doi: 10 @.@ 1086 / <unk>. jstor <unk>.","Stimpson , Catharine R. ( Winter 1981 ) . "" Zero Degree <unk> : The Lesbian Novel in English "" . Critical Inquiry 8 ( 2 ) : 363 – 379 @.@ doi : 10 @.@ 1086 / <unk> . JSTOR <unk> .","ستيمبسون، كاثرين ر. (شتاء 1981). ""درجة الصفر <unk>: الرواية المثلية باللغة الإنجليزية"". كريتيكال إنكوايري 8 (2): 363 – 379 @.@ doi: 10 @.@ 1086 / <unk>. JSTOR <unk>.",25,GENERATED
data51686,WIKI_D_04044,D,"العبارة ديال الراجل ديال الكوميكس ""أخيب حلقة. ديما."" سمّاها الـ A.V. Club كعبارة اللي تقدر تستعملها في الحياة اليومية، و هي وحدة من العبارات اللي معروفة بزاف من السلسلة.","l3ebara dyal rajel dyal lcomic ""akhayeb halqa. dyma."" smaha l.A.V. club k3ebara lli t9dr t3temlha f l7ayat lyawmiya, w hiya wa7da men l3ebarat lli ma3roufa bezzaf men silsila.","Comic Book Guy 's phrase "" Worst . Episode . Ever "" was named by The A.V. Club as a quote that could be used in everyday life , as well as being one of the most popular quotes from the show .","عبارة ""أسوأ حلقة على الإطلاق"" التي قالها رجل القصص المصورة، أطلق عليها موقع ""ذا إيه. في. كلوب"" لقب اقتباس يمكن استخدامه في الحياة اليومية، بالإضافة إلى كونه أحد أشهر الاقتباسات من المسلسل.",29,GENERATED
data51687,WIKI_C_06195,C,"الدقة ديال ""Disgraced"" ف @-@ Broadway اللي خرجت خايبة كانت كترشح ف 2012 @-@ 13 باش تاخد شي جوايز ديال Off @-@ Broadway بحال Drama Desk، الشي اللي خلا غير الممثلين الجداد و التكنيسيان هما اللي كان ممكن يترشحو ف النسخة ديال Broadway ف 2015.","dti9a dyal 'Disgraced' f @-@ Broadway lli khrejt khayba kanet ktr7 f 2012 @-@ 13 bach takhod chi jwayez dyal Off @-@ Broadway b7al Drama Desk, shih lli khla ghi l ممثلين ljodad w tkniycian homa lli kan momkin ytrsh7o f nsskha dyal Broadway f 2015.","Disgraced 's Off @-@ Broadway premiere competed in the 2012 @-@ 13 season for Off @-@ Broadway awards such as Drama Desk , leaving only new actors and technical staff eligible in the Broadway transfer in 2015 .","تنافست مسرحية ""Disgraced"" التي عُرضت في برودواي والتي وصفت بأنها مخزية في موسم 2012-2013 على جوائز أوف برودواي مثل ""دراما ديسك""، مما جعل الممثلين الجدد والموظفين الفنيين فقط مؤهلين للانتقال إلى برودواي في عام 2015.",45,GENERATED
data51688,WIKI_D_08411,D,"هوبارد: ""شحال من مرة تزوجت؟ تزوجت جوج مرات. ودابا أنا مزوج وفرحان بزاف. عندي مرا زوينة، وعندي ربعة ديال الولاد. مرتي اللولة ماتت.""","hubbard: ""sh7al mn mrra tzewjt? tzewjt jwj mrt. w dba ana mzewej wf7ran bzaf. 3ndi mra zwina, w 3ndi rba3 dyal l wlad. mrty l lawla matet.""","HUBBARD : "" How many times have I been married ? I 've been married twice . And I 'm very happily married just now . I have a lovely wife , and I have four children . My first wife is dead . ""","هوبارد: ""كم مرة تزوجت؟ تزوجت مرتين. وأنا الآن متزوج بسعادة بالغة. لدي زوجة رائعة، ولدي أربعة أطفال. زوجتي الأولى متوفاة.""",23,GENERATED
data51689,WIKI_D_06160,D,محاضرات على تأثير الأبحاث في الكيمياء العضوية على العلاج، وخاصة فيما يتعلق بـ <unk> ديال الدم، اللي تدارت في الكلية الملكية للأطباء، لندن: ويلسون وأوجيلفي، 1848 OCLC <unk>.,"m7adarat 3la ta2thir al-ab7ath f l-kimiya2 l-3udwiya 3la l-3ilaj, wakha m3amdin b-khusus fima yta3allaq bi [majhoool] dyal dam, li tdar f l-koliya l-malakiya dyal l-atibba2, london: wilson w ogilvy, 1848 oclc [majhoool].","Lectures on the Influence of Researches in Organic Chemistry on Therapeutics , especially in relation to the <unk> of the blood , delivered at the Royal College of Physicians , London : Wilson & Ogilvy , 1848 OCLC <unk> .",محاضرات حول تأثير الأبحاث في الكيمياء العضوية على العلاج، لا سيما فيما يتعلق بـ [مجهول] الدم، ألقيت في الكلية الملكية للأطباء، لندن: ويلسون وأوجيلفي، 1848 OCLC [مجهول].,28,GENERATED
data51690,WIKI_C_08535,C,"روبيرت هيريك ف هيسپيريديس كيوصف واحد العراضة حضرات فيها الملكة تيطانيا بواحد الكتابة: ""دقان ديال الفيران، طاجين ديال فخض النيوت ، شي ودينة منفوخة ودبانة:""","robert herrick f hespirides kiywsf wa7d l3arDa HaDrat fiha l-malika titania b wa7d l-kitaba: ""dqan dyal l-firan, 7ajin dyal fXd l-newt, shi wdina mnfuXa wdbana:""","Robert Herrick in Hesperides describes a feast attended by queen Titania through writing : "" Beards of mice , a newt 's stew 'd thigh , A bloated Earwig and a fly : ""","يصف روبرت هيريك في ""هيسبيريدس"" وليمة حضرتها الملكة تيطانيا بالكتابة: ""لحى الفئران، وفخذ نيوت مطبوخ، وأذن برغوث منتفخة وذبابة.""",25,GENERATED
data51691,WIKI_D_00765,D,كاين تشابه بين متتالية ماير-فيتوريس (خصوصا بالنسبة لمجموعات الهومولوجيا ذات البعد 1) ونظرية سيفرت-فان كامبن. فاش كيكون A ∩ B مرتبطين مسارياً، متتالية ماير-فيتوريس المختزلة كتعطي التشاكل.,"kayn tashaboh bin matalit mayer-vietoris (khossosan bnisba l majmu3at l homology zat l b3d 1) w nazariyat seifert-van kampen. fash kaykon A ∩ B mtwaslin masariyan, matalit mayer-vietoris l mokhtazla kat3ti teshakol.",There is an analogy between the Mayer – Vietoris sequence ( especially for homology groups of dimension 1 ) and the Seifert – van Kampen theorem . Whenever A ∩ B is path @-@ connected the reduced Mayer – Vietoris sequence yields the isomorphism,هناك تشابه بين متتالية ماير-فيتوريس (خاصة بالنسبة لمجموعات الهومولوجيا ذات البعد 1) ونظرية سيفرت-فان كامبن. عندما يكون التقاطع A ∩ B متصلاً بالمسار، فإن متتالية ماير-فيتوريس المختزلة تعطي التشاكل.,27,GENERATED
data51692,DATA_0473,A,"فراسي مشا لحال شوية على التنضيم, و لكن... راه عيد ميلادي!","frasi mcha l7al chwia 3la ttnDim, walakin... rah 3id miladi!","I know it's a little late for the organization, but... it's my birthday!",أعلم أن الوقت متأخر قليلاً على التنظيم، لكن... إنه عيد ميلادي!,13,PARTIALLY VALIDATED
data51693,WIKI_D_00061,D,ف 1957، كان بريسلي مصنف الرابع كأكتر واحد كيجيب لفلوس فسينما. على حساب ڤاريتي، ف 1969، الدخل اللي دخل فيلم Jailhouse Rock فميريكان و كانادا كان بحال الدخل ديال The Wizard of Oz اللي خرج ف 1939.,"f 1957, kan presley msofaf rrab3 k'aktr wa7d kijiib lflous f cinema. 3la 7sab variety, f 1969, dd5l lli d5l film Jailhouse Rock fmerican w Canada kan b7al dd5l dyal The Wizard of Oz lli khrj f 1939.","In 1957 , Presley was ranked the fourth leading box office commodity in the film industry . According to Variety , by 1969 , Jailhouse Rock 's gross income in the United States and Canada was comparable to that of The Wizard of Oz ( 1939 ) .","في عام 1957، احتل بريسلي المرتبة الرابعة كأكثر سلعة إيرادات في صناعة السينما. ووفقًا لمجلة فارايتي، فبحلول عام 1969، كان إجمالي دخل فيلم ""سجن الروك"" في الولايات المتحدة وكندا يضاهي إجمالي دخل فيلم ""ساحر أوز"" (1939).",37,GENERATED
data51694,DATA_7121,A,فندارك حفادنا خايعجبوهوم القصاص لي عجبونا حنا فسخرنا,fanadarek 7fadna 5ay3jbohom l9issass li 3jbouna 7na fs5erna,do you think our grandchildren will be as amused by our childhood stories as we are?,هل تعتقد أن أحفادنا سيستمتعون بقصص طفولتنا كما نستمتع بها؟,16,PARTIALLY VALIDATED
data51695,WIKI_D_01783,D,"فـ 1971، ڭور بدا تا هو يخدم النوبة ديال الليل فـ ""ذي تينيسيان"" كصحفي تحقيق. التحقيقات ديالو على الفساد بين أعضاء مجلس مدينة ناشفيل أدت للاعتقال والمحاكمة ديال جوج ديال المستشارين بسبب جرائم منفصلة.","f 1971, gor bda ta howa ykhdem l'nowba dyal l'lil f ""the tennessean"" kṣa7fi ta7qi9. ta79i9ato dyalo 3la lfsad bin a3da2 majlis mdint nashvil adt l'i3ti9al wlm7akama dyal joj dyal lmstشارين bsbab jra2im mnfasla.","In 1971 , Gore also began to work the night shift for The Tennessean as an investigative reporter . His investigations of corruption among members of Nashville 's Metro Council resulted in the arrest and prosecution of two councilmen for separate offenses .","في عام 1971، بدأ غور أيضًا العمل في النوبة الليلية لصالح صحيفة ""ذي تينيسيان"" كمراسل تحقيقي. أدت تحقيقاته في الفساد بين أعضاء مجلس مدينة ناشفيل إلى اعتقال ومحاكمة اثنين من أعضاء المجلس لارتكابهما جرائم منفصلة.",34,GENERATED
data51696,WIKI_D_02488,D,"ف شهر ماي 2008، واحد المقطوعة أوركسترالية اللي ألفها أوسمو فانسكا سميتها ""القنطرة"" تعزفات لأول مرة من طرف أوركسترا متروبوليتان سيمفوني، و كان كيقودها ويليام، معاون باس رئيسي ديال أوركسترا مينيسوتا. فانسكا براسو حضر للعرض العالمي الأول.","f shher may 2008, wa7d lmqttoa orchestralia lli allafha osmo vanska smitha ""lqntra"" t3zft l'awl mrra mn tarf orchestra metropolitan symphony, w kan kigdha william, m3awn bass ra2issi dyal orchestra minnesota. vanska b'raso 7dr l3rd l3alami l'awwal.","In May 2008 , an orchestral piece composed by Osmo Vänskä titled "" The Bridge "" was premiered by the Metropolitan Symphony Orchestra , led by William <unk> , assistant @-@ principal bassist of the Minnesota Orchestra . Vänskä himself attended the world premiere .","في مايو 2008، عُرضت مقطوعة أوركسترالية ألفها أوسمو فانسكا بعنوان ""الجسر"" لأول مرة من قبل أوركسترا متروبوليتان السيمفونية، بقيادة ويليام <unk>، عازف الباص الرئيسي المساعد في أوركسترا مينيسوتا. حضر فانسكا نفسه العرض العالمي الأول.",37,GENERATED
data51697,WIKI_D_08978,D,هاد المرحلة عطات خليط ديال الكوريوم المنتج المرافق و العنصر 97 اللي توقعناه على شكل ثلاثي فلوريد. هاد الخليط تحول ل هيدروكسيدات المناسبة بالمعاملة ديالو ب هيدروكسيد البوتاسيوم، و من بعد الطرد المركزي، ذوبناه ف حمض البيركلوريك.,"3) . had lmar7la 3tat khaliT dyal lkurium l منتج l marāfiq w l3unSur 97 lli tawaq3nah 3la shkl thulāthī florīd. had lkhaliT t7awwal l hydroxīdāt lmunāsiba blmu3āmala dyālo b hydroxīd lbotāsiyūm, w min ba3d lTard lmarkazi, dhbawnah f 7amḍ lberklōrīk.","3 ) . This step yielded a mixture of the accompanying product curium and the expected element 97 in form of trifluorides . The mixture was converted to the corresponding hydroxides by treating it with potassium hydroxide , and after centrifugation , was dissolved in perchloric acid .",3) . أسفرت هذه الخطوة عن خليط من الناتج المرافق الكوريوم والعنصر المتوقع 97 في شكل ثلاثي فلوريد. تم تحويل الخليط إلى الهيدروكسيدات المقابلة عن طريق معالجته بهيدروكسيد البوتاسيوم، وبعد الطرد المركزي، تم إذابته في حمض البيركلوريك.,37,GENERATED
data51698,DATA_6545,A,هاد المحل حسّن,had lma7al 7ssen,this shop is much nicer,هذا المتجر أجمل بكثير,5,PARTIALLY VALIDATED
data51699,DATA_2035,A,وكنبقى نضرب في ناس كيعمو بشوية,o kanb9a ndrab fnas kay3omo bchwiya,And I keep bumping into people swimming slowly,وأظل أصادف أناساً يسبحون ببطء,8,PARTIALLY VALIDATED
data51700,WIKI_C_08226,C,إيلا شي واحد تشخص بـ HIT، شي ناس كينصحو يديرو دوبلر ديال العروق ديال الرجلين باش يعرفو واش كاين تخثر دموي عميق، حيت هادشي كيوقع بزاف مع HIT.,"ila shi wahed teshkhs b HIT, shi nas kayns7o ydiru doppler dyal l3roq dyal rjlin bach y3rfo wach kayn tkhttr damwi 3mi9, hit hadshi kaywqe3 bzaf m3a HIT.","If someone has been diagnosed with HIT , some recommend routine Doppler <unk> of the leg veins to identify deep vein <unk> , as this is very common in HIT .",إذا تم تشخيص شخص ما بـ HIT ، يوصي البعض بإجراء دوبلر روتيني للأوردة الساقية لتحديد تجلط الأوردة العميقة ، نظرًا لأن هذا أمر شائع جدًا في HIT.,28,GENERATED
data51701,DATA_8095,A,ختاك ماعرفتيهاك,5tak ma3rftihax,dont you know you sister,ألا تعرف أختك؟,5,PARTIALLY VALIDATED
data51702,DATA_15092,B,. الأكسيد Sb2O3 بوليميري، أمفوتيري، وكيشكل الزاج. الأنتيموان عندو كيمياء عضوية-فلزية واسعة (شوف كيمياء الأورغانو-أنتيموان).,"L'oksid Sb2O3 polimiri, amfotiri, o kishkel z-zaj. L'antimwan 3ndo kimya 3odwiya-flziya wasi3a (shuf kimya l'organo-antimwan).","2 . The oxide Sb2O3 is polymeric , amphoteric , and a glass former . Antimony has an extensive organometallic chemistry ( see organoantimony chemistry ) .",2 . أكسيد الأنتيمون الثلاثي (Sb2O3) بوليمري، متردد، وشكل للزجاج. يمتلك الأنتيمون كيمياء عضوية فلزية واسعة (انظر كيمياء الأنتيمون العضوية).,27,GENERATED
data51703,DATA_20086,B,فالحفل ديال جورج ف 29 نوفمبر 2002، الأغنية غناها بيلي پريستون، و سام براون كانت معاه فلي ريفران.,"fal-hafl dyal George f 29 nuwanbir 2002, l-ughniya ghannaha Billy Preston, u Sam Brown kant m'ah f-li Riveran.","At the Concert for George on 29 November 2002 , the song was performed by Billy Preston , with Sam Brown joining on backing vocals .",في حفل جورج في 29 نوفمبر 2002، أدى الأغنية بيلي بريستون، وانضمت سام براون في الغناء المرافقة.,26,GENERATED
data51704,WIKI_D_11620,D,"Roth, Michael S., Claire L. Lyons, w Charles Merewether. Irresistible decay: ruins reclaimed. Los Angeles, CA: Getty Research Institute for the History of Art and the Humanities, 1997. ISBN 0 @-@ 89236 @-@ 468 @-@ 8","roth, michael s., claire l. lyons, w charles merewether. irresistible decay: ruins reclaimed. los angeles, ca: getty research institute for the history of art and the humanities, 1997. isbn 0-89236-468-8","Roth , Michael S. , Claire L. Lyons , and Charles Merewether . Irresistible decay : ruins reclaimed . Los Angeles , CA : Getty Research Institute for the History of Art and the Humanities , 1997 . ISBN 0 @-@ 89236 @-@ 468 @-@ 8",روث، مايكل إس.، كلير إل. ليونز، وتشارلز ميريويذر. انحلال لا يقاوم: آثار مستعادة. لوس أنجلوس، كاليفورنيا: معهد غيتي لأبحاث تاريخ وفنون الإنسانيات، 1997. رقم ISBN 0-89236-468-8.,36,GENERATED
